name,address,year_installed,artist,landmark_designation_date,latitude,longitude,zip_code,type,description_of_artwork
Fellows and Others Mural,3149 South Halsted St,60608,Olivia Gude and Juan Angel Chavez,,41.83665368,-87.64609834,60608,Mural,"1997. Artists Olivia Gude and Juan Angel Chavez. This amazing mural spans over 2500 sq ft across the facade of the Fellowship House. The mural explores the theme of who is an other and who is considered a fellow. The mural deals with the issue of racism in the community. The end result is serious and meaningful but also fresh, colorful and energetic. From 1997"
Skender,879 North Paulina Street,60622,Justus Roe,,41.89830361,-87.66965486,60622,Mural,abstract landscape painting
,1551 W Homer Street,60642,Steve Seeley,,41.91720864,-87.66683738,60642,Mural,"Chicago-based painter Steve Seeley''s wide-ranging tastes in comic books, superheroes and Japanese monsters (kaiju) along with his ability to combine those with an array of floral and natural elements results in a disparate, though pleasing, amalgamation that never gets boring."
History of the Packinghouse Worker,4859 South Wabash Ave,60615,William Walker,,41.80571322,-87.62421696,60615,Mural,Artist William Walker. 1974. This mural depicts the history of the Amalgamated Meatcutters and Butchers Workmen Union. It was one of the first public murals dealing with labor and worker's Unions. From 1974 (http://picasaweb.google.com/chicagopublicartgroup/1974?feat=embedwebsite)
Declaration of Immigration,1401 West 18th St,60608,Salvador Jimenez,,41.85776469,-87.66138509,60608,Mural,"Created on Yollocalli''s original building with Artist Sal Jimenez, this mural is a visual dedication to all immigrants and allies who have stood strong in the face of anti-immigrant rhetoric."
Tornado,72 E. 11th Street,60605,Kristen Kula,,41.86940381,-87.62483711,60605,Mural,Columbia College Chicago�s WAC Campus Committee launched a student and alumni competition in the spring of 2014 and Tornado by Kristen Kula was selected as one of the winners
Clark & Olive,5621 N. Clark St,60660,Justus Roe,,41.98417235,-87.66875579,60660,Mural,abstract landscape painting
Triangle is the Strongest Shape,N Lakewood Ave & W Albion Ave,60626,Cole Pierce,,42.002489000000004,-87.66309100000001,60626,Mural,"Funded by the 49th Ward Participatory Budget project, Pierce''s mural is an abstract geometric, pattern based piece of Op. Art. This mural features shifting color gradients and intuitive interuptions and in the pattern."
Sepia,3415 West Cermak Rd,60623,"Rahmaan Statik, Max Sansing",,41.85156086,-87.71073393,60623,Mural,
Riverfront Roots,231 W Harrison St,60699,Ruben Aguirre,,41.87436682,-87.63450824,60699,Mural,"The mural is an abstract design with representations of plants, and the river. It is predominantly red, blue, and black."
Chrysanthemum Flower,3343 W Carroll Ave,60624,Tracy Ostmann-Haschke,,41.88735774,-87.71050023,60624,Mural,
Las Puertas de Paseo Boricua,2550 West Division St,60622,Josue Pellot,,41.90308328,-87.69146702,60622,Mural,"Las Puertas de Paseo Boricua, organized by Sam Kirk, is a celebration of contemporary Latino culture in Chicago. Partnering with the Illinois Puerto Rican Cultural Center, Kirk sought out street-level doorways on Division street as new sites for public artwork, to increase the visibility of Latino culture in Humboldt Park. Kirk selected 13 Artists to create new works that explore indigenous tribes, ancestry, cultural characters, music, scenic references, cross-cultural identities, and pride."
Las Puertas de Paseo Boricua,2448 West Division St,60622,Lebster Pabon,,41.90310741,-87.68891762,60622,Mural,"Las Puertas de Paseo Boricua, organized by Sam Kirk, is a celebration of contemporary Latino culture in Chicago. Partnering with the Illinois Puerto Rican Cultural Center, Kirk sought out street-level doorways on Division street as new sites for public artwork, to increase the visibility of Latino culture in Humboldt Park. Kirk selected 13 Artists to create new works that explore indigenous tribes, ancestry, cultural characters, music, scenic references, cross-cultural identities, and pride."
China Truborn,1312 S. Michigan,60605,Louise �Ouizi� Chen,,41.86537627,-87.62425345,60605,Mural,(Photo Credit: Sandra Steinbrecher)
Altered Translation,2912 N. Milwaukee Avenue,60618,James Jankowiak,,41.93402709,-87.71576662,60618,Mural,
Neighborhood Renewed,4520 West Addison St,60641,"Northwest
Arts
Connection with Ken R. Klopack",,41.9463173,-87.74025468,60641,Mural,"Part of the 30th Ward is a former industrial corridor that is becoming residential. The Artists who created these murals responded to the question, “What does urban renewal or urban evolution mean to this area?”"
M.A.G.I.C.,1200 East 61st St,60637,Damon Reed,,41.78427743,-87.5962122,60637,Mural,
Peregrine Falcon,"1708 W. Chicago Ave, Chicago IL 60622",60622,Justin Suarez,,41.89613654,-87.67010920000001,60622,Mural,mural
Historic Pullman Mural,480 East 111th St,60628,Rahmaan Statik,,41.69287446,-87.61037058,60628,Mural,"On both sides of the viaduct below the Metra commuter train tracks, the history of the planned community of Pullman is laid out in a series of scenes. Designed by Rahmaan Statik, the Historic Pullman Mural was executed with the help of local high school students."
Letter J,1400 W Wabansia,60642,Marry Tonnu,,41.91361584,-87.66285163,60642,Mural,
,1551 W Homer Street,60642,You Are Beautiful,,41.91720864,-87.66683738,60642,Mural,"Matthew Hoffman is a Chicago based artist & designer whose public works have been exhibited internationally. His ideas and work have been included in Good, the New York Times Magazine, and Ready Made. He has been published in books by Gestalten, Droog, and Taschen, and was featured in a segment on the Oprah network."
Year Round 2020,3415 N Ashland Ave,60657,Mauricio Ramirez Art,,41.94388,-87.66856,60657,Mural,
Imagine If We Could Tolerate Each Other's Differences,916 S Wabash,60605,Hera,,41.87004169,-87.6260414,60605,Mural,"(Photo Credit: Sandra Steinbrecher) While working on this mural Hera stated, �The beauty of murals is that they can be done by one person, on one day, expressing one thought right there and then, without huge funding, without much effort, without the need to be conserved forever. A mural can be painted over easily, or will fade in the sun anyway . . .  it basically proves that a single person can claim a space in this big world and make a statement visible. I think that is a very empowering message� � as quoted in Sandra Steinbrecher�s Wabash Arts Corridor / Big Walls / 2016"
,2659 South Kedvale Ave,60623,Chris Silva,,41.84245725,-87.72800235,60623,Mural,In the summer of 2016 Chris Silva and his Public Art Crew gave the outside of Project VIDA a remix/ restoration. The original mural was created by Maria Gaspar and her team in 2009.
For A New World/Para un Nuevo Mundo,925 West Diversey Ave,60614,John Pitman Weber and Oscar Martinez,,41.93255169,-87.65249341,60614,Mural,"Artist John Pitman Weber and Oscar Martinez. 1973. This beautiful mural can be seen from the train, at the CTA Brown line Diversey station. The mural is located on the Holy Covenant United Methodist Church and has three sections representing areas of the congregation''s worship service: confession, the word, and the offering. From 1973"
Untitled,72 E. 11th Street,60605,Pose,,41.86940381,-87.62483711,60605,Mural,"Columbia College Chicago has teamed up with Shepard Fairey (OBEY series, Obama HOPE) and three other Art Alliance: The Provocateurs artists to showcase their work in the Wabash Arts Corridor as part of the exhibition with Lollapalooza. Four of the top names in subversive street art�Shepard Fairey, Cleon Peterson, POSE, and RETNA�have used the corridor as their �living urban canvas,� injecting provocative, large-scale artworks into one of Chicago�s major emerging art scenes. The outdoor art, as part of the Wabash Arts Corridor, will remain indefinitely.
�Street art and graffiti are no longer strictly defined as vandalism and deserves to be recognized as a valid and important art genre,� said Shepard Fairey, artist and curator of The Provocateurs. �It challenges the notion that public space should be dominated by advertising and government signage. Columbia College and the City of Chicago have enthusiastically supported our outdoor mural project.�"
Untitled,,60610,Ruben Aguirre,,41.903948799999995,-87.62501932,60610,Mural,"The visceral experience of descending into the pedestrian tunnel at Lake Shore Drive and emerging at the waterfront is captured in this mural, but instead of replicating a lakefront scene, Aguirre translates its impression into abstract design elements."
Spirit of Hyde Park,1525 East 57th St,60657,Restored by Bernard Williams,,41.79143823,-87.58806134,60657,Mural,Restorations 2010: Bernard Williams
The Great Migration,3947 South Michigan Ave,60653,Marcus Akinlana,,41.82241688,-87.62303736,60653,Mural,Completed in 1995. Artist Marcus Akinlana. This mural is located at the Elliott Donnelly Youth Center and covers the largest wall of the Art Park. The 2700 sq ft mural is a historical narrative of the mass migration of African-Americans from the southern United states to Chicago. From 1995
Creature Crew,1520 West 16th St,60608,Chris Silva,,41.85974198,-87.66467241,60608,Mural,"'"The Creature Crew'" was created by youth Artists from Yollocalli in the summer of 2012 with help from Chris Silva."
The Heart of Rogers Park,1349 West Morse Ave,60626,Damon Reed,,42.00780563,-87.6657006,60626,Mural,"Viaduct Enhancement. 2007. Artist Damon Reed. This mural, located at the CTA Red Line Morse stop, highlights the neighborhood as an arts, music, and theater district. From 2007 project images"
Las Flores de las Almas Muertas,2806 South Ridgeway,60623,"Jospeh '"Sentrock'" Perez",,41.84039883,-87.71849427,60623,Mural,"Inspired by the work of Takashi Murakami, the street Art class and Jospeh Sentrock Perez created this mural in 2017."
Jazz It Up,1117 W Lawrence Ave,60640,Tony Passero,,41.96893371,-87.65838009,60640,Mural,
Uptown Alley Cat,1140 Wilson Avenue,60640,Jim Bachor,,41.965418,-87.658876,60640,Mural,
Penny For Your Thoughts,424 S Wabash,60605,Morley,,41.87635127,-87.6261892,60605,Mural,"Morley is a Los Angeles- based street artist specializing in bold, typographic posters that mix humor and hope. His recent installation on Wabash Avenue called �Penny for your thoughts,� is meant to act as a friendly voice amongst the barrage of billboard messages and corporate slogans. Thanks to Logan Square�s Beauty and Brawn Gallery, Morley was able share his writings on the wall with WAC."
Letter X,1907 N Mendell Street,60642,Marry Tonnu,,41.91695917,-87.66535085,60642,Mural,
Resist,3522 N. Halsted St.,60609,Afrokilla,,41.945984,-87.649499,60609,Mural,"Paint - The word '"RESIST'" with rainbow detail"
Quetzalcoatl 18,1540 West 18th St,60608,Rocio Urbano,,41.85792077,-87.66535929,60608,Mural,
Wildflowers,150 W. Roosevelt Road,60605,Andrew Cooper,,41.86745273,-87.63233424,60605,Mural,
2birds One Stone,25 E Monroe St,60603,Killabunz and Jose Quezada,,41.88066939,-87.62680815,60603,Mural,"A painting of two birds, one mechanical, and one not with a magical stone in the middle. This mural was created for ACTIVATE: a project of the Chicago Loop Alliance Foundation."
,1551 W Homer Street,60642,Cards Against Humanity Design Team,,41.91720864,-87.66683738,60642,Mural,"Painted by Caleb Vanden Boom, Sarah Gardner, and Jared Sawdey from the Cards Against Humanity design team, based on shapes, colors, and textures found near the building."
Radial Fields,"1838 W. Chicago Ave, Chicago IL 60622",60622,Anthony Lewellen,,41.89607519,-87.67373584,60622,Mural,mural
Graziano,2716 W Sunnyside Ave,60625,Justus Roe,,41.96319759,-87.69655724,60625,Mural,abstract landscape painting
Reflections of Good,2601 West 63rd St,60629,Juan Chavez,,41.77907746,-87.68858187,60629,Mural,2006. Artist Juan Chavez. Reflections of Good is a brilliant mixed-media mosaic that developed from multiple conversations between the Greater South West Side Development Corporation and the Inner City Muslim Action Network (IMAN). From 2006 project images (http://picasaweb.google.com/chicagopublicartgroup/2006ProjectImages?authkey=lGjXWRmvvXU&feat=embedwebsite)
"Where there is Discord, Harmony; The Power Of Art",1809 E 71st Street,60649,Olivia Gude and Marcus Akinlana,,41.76591785,-87.5809089,60649,Mural,"1991, a mural designed by Olivia Gude and Marcus Akinlana with the assistance of the Youth Renaissance Mural Group, located at One Artist Rrow, and artisans'' incubator building at 1809 E 71st Street. Black United Fund of Illinois bought the building in the 80''s therefore we don''t have the description, but we fo have a picture which I have attached."
Letter N,1690 N Elston Ave,60642,Marry Tonnu,,41.91290391,-87.66394498,60642,Mural,
The Announcenment,5011 N Lincoln Ave,60625,Jason Watts,,41.97222777,-87.69071934,60625,Mural,"The Announcement, by Jason Watts bridges aspects of Lincoln Square''s past with an eye toward the future.  Incorporating iconic buildings and references within the neighborhood, the central character is announcing a new chapter for Lincoln Square.  Watts'' paintings are upbeat and optimistic with a celebration of color and pattern.  His latest work utilizes silhouettes of figures, with references within that signfiy a locality or evoke a nostalgic tone.  Music runs as a theme in his work, and the character here references a jazz singer from a former era."
Homefront,4001 South Wallace St,60609,"Cyd Smillie with
Arts Alive Chicago",,41.82169337,-87.64086693,60609,Mural,
Remembering Mayahuel,3724 West 26th St,60623,Pop Up Mural Shop,,41.84444042,-87.71839492,60623,Mural,"Painted by Yollocalli youth interns, the Pop Up Mural Shop, in the summer of 2014, '"Remembering Mayahuel'" is a tribute to the Aztec legend of agAvenue"
Untitled,525 S. Wabash,60605,Lady Lucx & Sarah Stewart,,41.87515022,-87.62586678,60605,Mural,"(Photo Credit: Sandra Steinbrecher) While working on this project Lady Lucx stated, �The location was my first influence. The garage is in view as the orange line meets the Loop coming from the south side of Chicago, where it changes from neighborhoods and families to the beast of downtown life� �  as quoted in Sandra Steinbrecher�s Wabash Arts Corridor / Big Walls / 2016"
From Boom To Doom,1006 S Michigan,60605,Collin Van Der Sluijs,,41.86976756,-87.62426641,60605,Mural,"(Photo Credit: Sandra Steinbrecher) Collin van der Sluijs is a renowned painter and illustrator from The Netherlands, where he lives and works.  Thanks to JK Equities and Vertical Gallery for partnering with the Wabash Arts Corridor and bringing Collin�s work to the district!  �From Bloom to Doom� showcases two endangered birds from Illinois � the yellow-headed blackbird and the red-headed woodpecker � amongst native flowers."
Childhood is Without Prejudice,1556 East 56th St,60637,William Walker,,41.7934746,-87.58686328,60637,Mural,
Letter Z,1400 W Wabansia,60642,Marry Tonnu,,41.91361584,-87.66285163,60642,Mural,1
untitled,"1959 W. Chicago Ave, Chicago IL 60622",60622,Sick Fisher,,41.89580311,-87.67698748,60622,Mural,fa�ade mural
Urbs in Horto,3637 N. Southport Avenue,60613,Louise �Ouizi� Chen,,41.948178600000006,-87.66389687,60613,Mural,"'"URBS IN HORTO, Latin for ''City in a Garden,'' is the official city motto of Chicago. In order to capture the essence of this phrase, I portrayed a lush bouquet of Chrysanthemums, Roses, Echinacea, and prairie grasses. Each of these blooms can be found in the city and serves a purpose in the bouquet apart from making a beautiful arrangement. Chrysanthemums are Chicago''s official flower, so they are featured most prominently in the mural. Roses are universally recognizable and loved, but they were also Anne Hewlett Fuller''s favorite, and the bloom that the famous Chicagoan architect and designer Buckminster Fuller gave her in courtship. Echinacea and prairie grasses are both found growing wild in Chicago, a nod to the abundance of beautiful wild foliage in Illinois. The symbolic blooms coupled with the title of the piece honor the city''s close and nuanced relationship with nature.'"

URBS IN HORTO is part of the Lakeview Public Art Program, an initiative
of Special Service Area 27 and its 501(c)(3) non-profit partner organization, Friends of Lakeview which showases original works of art by innovative artists throughout the West Lakeview neighborhood.
Learn more at www.lakeviewchamber.com/art ."
Kilbourn,3434 N. Tripp,60641,Justus Roe,,41.94366353,-87.73362103,60641,Mural,abstract landscape painting
Neighborhood on the Rails,4254 West Belmont Ave,60641,"Northwest
Arts
Connection with",,41.93910758,-87.73434336,60641,Mural,"Part of the 30th Ward is a former industrial corridor that is becoming residential. The Artists who created these murals responded to the question, “What does urban renewal or urban evolution mean to this area?”"
If You Only Know,4628 N Clifton Ave,60640,Steven Teller,,41.96620602,-87.65901114,60640,Mural,
"Health, Wealth, & Knowledge of Self",4150 W 55th St,60632,"Dredske, Zeye One, James Allen, Dmnology, James Jankowiak",,41.79327456,-87.72766409,60632,Mural,
The Heart Project,380 East Chicago Ave,60611,Erik DeBat,,41.89694425,-87.61721674,60611,Mural,"The Heart Project is a 320-foot-long mural installation within the viaduct that links streeterville to Lake Michigan. The mural’s vertical stripes recall a row of window panes. Each stripe is colored differently, forming a spectrum of cool and warm tones along the thruway."
swelligant,"1062 W. Chicago Ave, Chicago IL 60622",60622,Lauren Asta,,41.89638219,-87.65506733,60622,Mural,mural
Living,910 West Bryn Mawr Ave,60660,Tracy Van Duinen and Todd Osborne,,41.98398894,-87.65271443,60660,Mural,"Bryn Mawr and Lake Shore Drive Bricolage. 2007. Artist Tracy Van Duinen and Todd Osborne. This colorful bricolage celebrates the past, present, and future of the Edgewater community. Images of the community are represented, including historical architecture. From 2007 project images"
"New Life, New Love",1140 North Lamon Ave,60651,Sidda Sila,,41.90166021,-87.74855221,60651,Mural,"Completed 1996. Artist Sidda Sila. The mural illustrates children and grandparents together as a family, doing loving, caring activities as a unit. From 1996"
Matter of Time,4631 N Clifton Avenue,60640,James Mosher,,41.966390000000004,-87.65873,60640,Mural,
Letter T,1685 N Elston Ave,60642,Marry Tonnu,,41.91285533,-87.66357259,60642,Mural,
Alley Wall Project,1401 W 18th St,60608,"Ricardo Martinez, FEDZ, Thomas, Axel",,41.85776469,-87.66138509,60608,Mural,"Thanks to Alderman Solis and his Art in Public Spaces Initiative, Yollocalli Youth have been able to create works of art in the alley by our 1401 W 18th street building."
X Marks The Milky Way,1152 S Wabash,60605,Renee Robbins,,41.86769438,-87.62597903,60605,Mural,"(Photo Credit: Sandra Steinbrecher) While working on this project Robbins stated, �My work focuses on creating relationships between the microscopic and the telescopic. This work draws from treasure maps, which represent a quest to find something unexpected and it offers a place for dreaming about our relationship to nature and the cosmos.� �  as quoted in Sandra Steinbrecher�s Wabash Arts Corridor / Big Walls / 2016"
Las Puertas de Paseo Boricua,2630 West Division St,60622,Edra Soto,,41.90306694,-87.69322403,60622,Mural,"Las Puertas de Paseo Boricua, organized by Sam Kirk, is a celebration of contemporary Latino culture in Chicago. Partnering with the Illinois Puerto Rican Cultural Center, Kirk sought out street-level doorways on Division street as new sites for public artwork, to increase the visibility of Latino culture in Humboldt Park. Kirk selected 13 Artists to create new works that explore indigenous tribes, ancestry, cultural characters, music, scenic references, cross-cultural identities, and pride."
Face Lift,330 N MacChesney Court,60601,Dwight White,,41.88761537,-87.62530112,60601,Mural,"The face is designed to inspire viewers from the ground and from the hotel across the alley. From both, you have a clear point of view of the mural, it''s colors and one of the most inspiring things we can see almost daily, the sky. This mural was created for ACTIVATE: a project of the Chicago Loop Alliance Foundation."
The Valley South,1551 S Blue Island Ave,60608,Justus Roe,,41.86038369,-87.65883644,60608,Mural,abstract landscape painting
Rhythms of the Park,3816 West Armitage Ave,60647,Cathy Cajandig and Ivan Watkins,,41.91732348,-87.72235908,60647,Mural,"Completed 1990. Artists Cathy Cajandig and Ivan Watkins. Rhythms of the Park cosists of two outdoor and one indoor mosaic panels. The artists worked with a youth team to design and create these panels; they illustrate the variety of sports, cultural, and musical interests of the park and its community members. From 1990"
With All Our Might,2801 South Ridgeway,60623,Chris Silva,,41.84057466,-87.71820602,60623,Mural,"'"With All of Our Might'" was created by Yollocalli teens with Artist Chris Silva in the summer of 2013 on Yollocalli''s new home- the Little Village Boys & Girls Club."
Donoghue School Mural,707 East 37th st,60653,Damon Reed and Siddha Webber,,41.82770517,-87.60847172,60653,Mural,"Artists Damon Reed and Siddha Webber. 2009. '"There is a Hero Within You'" is located at the Donoghue School. It depicts Martin Luther Jr. King and U.S. President Barack Obama. From 2009 (http://picasaweb.google.com/chicagopublicartgroup/2009?feat=embedwebsite)"
First Responders,4508 N Milwaukee Ave,60630,Jill Arena and  Cyd Smillie,,41.96262415,-87.75638065,60630,Mural,"'"First Responders'" was designed by Jill Arena and painted by Cyd Smillie to commemorate the 10th anniversary of 9/11. It features the status of Liberty on a red background with a First Responder spraying a hose. It is on the south facing wall of 4508 N Miwaukee and on the day of its dedication the roll call for the firehouse across the street was held on site."
Las Magia De Luzia,33 E. Congress,60605,Gloria Talamantes,,41.87557316,-87.62637611,60605,Mural,"(Photo Credit: Dan Rest) '"I created wispy butterfly wings that carry flowers adorned with motifs inspired by my roots and culture. The design inspiration comes from my family heirlooms-'"carpetas tejidas'" the delicate and intricate original crocheted designs of my grandmother and great grandmother. After watching some of Luzia, I reflected on the massive red papel picado that was used to incubate the twirling dancer ascending in one of the scenes as flower petals fell. Upon first sight it immediately made me think of the many designs links that make up my grandma�s doilies. I allowed the connection to guide the process of the mural''s details. The dripping effect is a direct reflection of the water scenes and rather than make it a focal point, I wanted to create a subtle resemblance to the water while keeping it connected to my graffiti roots. Drips are common and often the most enjoyable parts of ink tags and natural spray paint abstracts when doing stylized letters. It is important for me to stay true to my Mexican & Graffiti culture for the two has been an integral part of my life and visual art form. I want to honor and elevate them in ways that don�t appropriate or erase the values or struggles that have endured through their evolution and survival.� The Magia de Luzia was curated and organized by Columbia College Chicago as part of the Wabash Arts Corridor Street Level Public Art Exhibition, and sponsored by Cirque du Soleil in honor of the production LUZIA in Chicago, Illinois."
Weaving Cultures,1302 West 16th St,60608,Sam Kirk and Sandra Antongiorgi,,41.85983376,-87.65907732,60608,Mural,
"We Are, Nosotros Somos...",2221 South Lawndale,60623,Maria Gaspar and Rahmaan Statik,,41.85094816,-87.71726618,60623,Mural,"2007. Maria Gaspar and Rahmaan Statik. This mural, part of the Safe Passages project, was created to address racial tension between the communities. From 2008 project images (http://picasaweb.google.com/chicagopublicartgroup/2008ProjectImages?authkey=uTfo_7ByYco&feat=embedwebsite)"
Stop Telling Women To Smile,801 S Wabash,60605,Tatyana Fazlalizadeh,,41.87177833,-87.62578912,60605,Mural,Tatyana�s newest mural in her �Step Telling Women To Smile� series.
Koi,4654 North Broadway,60640,Jeremy Novy,,41.96675345,-87.65849862,60640,Mural,
Las Puertas de Paseo Boricua,2552 West Division St,60622,Marcos Rios,,41.90308236,-87.69155216,60622,Mural,"Las Puertas de Paseo Boricua, organized by Sam Kirk, is a celebration of contemporary Latino culture in Chicago. Partnering with the Illinois Puerto Rican Cultural Center, Kirk sought out street-level doorways on Division street as new sites for public artwork, to increase the visibility of Latino culture in Humboldt Park. Kirk selected 13 Artists to create new works that explore indigenous tribes, ancestry, cultural characters, music, scenic references, cross-cultural identities, and pride."
Urban Worlds at the Crossroads,730 North Pulaski Road,60651,John Pitman Weber and Bernard Williams,,41.89444828,-87.72620305,60651,Mural,"1997. Artists John Pitman Weber and Bernard Williams. This Mural depicts and celebrates the ethnic roots that cross through this area of the city -African American, Mexican, Puerto Rican, and Native American. In viewing the mural an individual is drawn to consider elements of family, culture, education and community development. This vibramt work of art speaks to all who travel the streets and cross the roads at Chicago and Pulaski. From 1997"
Letter D,1690 N Elston Ave,60642,Marry Tonnu,,41.91290391,-87.66394498,60642,Mural,
,1401 N Milwaukee Ave,60622,Hebru Brantley,,41.90742564,-87.67262251,60622,Mural,
Hollywood,1150-1130 Hollywood,60626,Justus Roe,,41.98556984,-87.65938409,60626,Mural,abstract landscape painting
Racine,1550 -1600 s. Racine,60612,Justus Roe,,41.86011054,-87.65663713,60612,Mural,abstract landscape painting
Woodlawn Gateway at 65th,6442 South Dorchester Ave,60637,Green Star Movement,,41.77759275,-87.59169546,60637,Mural,
For The Bears Fans,4654 N Broadway,60640,Liz Flores,,41.9666343,-87.6586209,60640,Mural,Uptown Ace Hardware
Educacion: See y Know,1517 West 21st St,60608,Jeff Zimmermann,,41.85409025,-87.66431554,60608,Mural,"Completed 1996. Artist Jeff Zimmermann. This mural, located in the Pilsen neighborhood at the st Pious Youth Center, was designed with the theme of education. Youth from the Pilsen community helped paint the mural. From 1996"
16th & Ashland,1600 w. 16th st,60608,Justus Roe,,41.85971662,-87.66623522,60608,Mural,abstract landscape painting
Block by Block,4080 N Milwaukee,60641,Uneek and Flash,,41.95502071,-87.74979329,60641,Mural,"'"Block By Block'" was painted as the first sanctioned aerosol mural in the 45th ward. It was painted on the most grafittied wall
in that part of the ward. The painting of the mural '"supervised'" by Bill Weyna and Gabriel Cosaquillo, and was painted for
Chicago Artists Month 2012 in the tradition of people coming together to create a community quilt. The public was invited to
come and paint a block of the '"Aerosol Quilt'""
"Sauganash Mural Project, North Wall",4300 W. Peterson Avenue,60646,Todd Osborne and Tracy VanDuinen,,41.99014944,-87.73627807,60646,Mural,
You Are Beautiful,1039 W Lawrence Ave,60640,Matthew Hoffman,,41.96895857,-87.65636687,60640,Mural,
Parkside of Old Town,459 West Division St,60610,"Mirtes Zwierzynski, Ruben Aguirre",,41.90364882,-87.64046322,60610,Mural,
